Date,Close,MA50,MA200,GoldenCross
2025-06-30,617.85,581.273,581.7253999999999,0
2025-07-01,617.65,583.0978,582.04155,1
2025-07-02,620.45,585.2292,582.34835,0
2025-07-03,625.34,587.191,582.665,0
2025-07-07,620.68,588.8962,582.9542,0
2025-07-08,620.34,590.3692,583.24055,0
2025-07-09,624.06,591.8376000000001,583.55385,0
2025-07-10,625.82,593.337,583.82805,0
2025-07-11,623.62,594.7230000000001,584.1048999999999,0
2025-07-14,624.81,596.1284,584.3806,0
2025-07-15,622.14,597.4018,584.6347999999999,0
2025-07-16,624.22,598.551,584.9057,0
2025-07-17,628.04,599.8416,585.1844,0
2025-07-18,627.58,601.2172,585.4649499999999,0
2025-07-21,628.77,602.5696,585.74,0
2025-07-22,628.86,603.8456000000001,586.0412,0
2025-07-23,634.21,605.243,586.3679500000001,0
2025-07-24,634.42,606.2715999999999,586.70095,0
2025-07-25,637.1,607.2768,587.0215499999999,0
2025-07-28,636.94,608.2638,587.36725,0
2025-07-29,635.26,609.1597999999999,587.6777000000001,0
2025-07-30,634.46,609.965,587.9643,0
2025-07-31,632.08,610.7096,588.24405,0
2025-08-01,621.72,611.2869999999999,588.45475,0
2025-08-04,631.17,612.2532,588.689,0
2025-08-05,627.97,613.1508,588.9299500000001,0
2025-08-06,632.78,614.2242,589.18235,0
2025-08-07,632.25,615.0462,589.4318499999999,0
2025-08-08,637.18,616.0351999999999,589.6948,0
2025-08-11,635.92,616.9526000000001,589.95625,0
2025-08-12,642.69,618.0186,590.2531,0
2025-08-13,644.89,619.0622,590.5876000000001,0
2025-08-14,644.95,620.0394,590.91615,0
2025-08-15,643.44,620.9896000000001,591.23815,0
2025-08-18,643.3,621.9946,591.5504999999999,0
2025-08-19,639.81,622.808,591.8407,0
2025-08-20,638.11,623.5766,592.1312,0
2025-08-21,635.55,624.226,592.46575,0
2025-08-22,645.31,625.105,592.8371,0
2025-08-25,642.47,625.8794,593.2004,0
2025-08-26,645.16,626.8426000000001,593.5427,0
2025-08-27,646.63,627.7216,593.82065,0
2025-08-28,648.92,628.7494,594.0872,0
2025-08-29,645.05,629.7016,594.3215,0
2025-09-02,640.27,630.6214,594.52905,0
2025-09-03,643.74,631.4931999999999,594.76325,0
2025-09-04,649.12,632.34,595.0228999999999,0
2025-09-05,647.24,633.1424,595.29235,0
2025-09-08,648.83,633.8816,595.60775,0
2025-09-09,650.33,634.59,595.91865,0
2025-09-10,652.21,635.2772,596.2282,0
2025-09-11,657.63,636.0768,596.56385,0
2025-09-12,657.41,636.816,596.88255,0
2025-09-15,660.91,637.5274,597.20955,0
2025-09-16,660.0,638.3138,597.5219000000001,0
2025-09-17,659.18,639.0906,597.81455,0
2025-09-18,662.26,639.8546,598.1317,0
2025-09-19,663.7,640.6122,598.43745,0
2025-09-22,666.84,641.4766000000001,598.7535,0
2025-09-23,663.21,642.2446,599.05,0
2025-09-24,661.1,643.0237999999999,599.3172,0
2025-09-25,658.05,643.7004,599.57415,0
2025-09-26,661.82,644.3760000000001,599.8442,0
2025-09-29,663.68,645.098,600.1392,0
2025-09-30,666.18,645.8462,600.4561,0
2025-10-01,668.45,646.6379999999999,600.7610500000001,0
2025-10-02,669.22,647.3382,601.0854999999999,0
2025-10-03,669.21,648.034,601.4105000000001,0
2025-10-06,671.61,648.7242,601.7346,0
2025-10-07,669.12,649.3678,602.05875,0
2025-10-08,673.11,650.1248,602.4929,0
2025-10-09,671.16,650.8588,602.9182,0
2025-10-10,653.02,651.2776,603.2275500000001,0
2025-10-13,663.04,652.104,603.5693,0
2025-10-14,662.23,652.7252000000001,603.8739499999999,0
2025-10-15,665.17,653.4692,604.1931000000001,0
2025-10-16,660.64,654.0264,604.52125,0
2025-10-17,664.39,654.6692,604.9021,0
2025-10-20,671.3,655.3516000000001,605.3282,0
2025-10-21,671.29,656.059,605.7614500000001,0
2025-10-22,667.8,656.5612,606.1407,0
2025-10-23,671.76,657.0986,606.5227,0
2025-10-24,677.25,657.7446000000001,606.9658000000001,0
2025-10-27,685.24,658.5806,607.44455,0
2025-10-28,687.06,659.4558000000001,607.9774,0
2025-10-29,687.39,660.4074,608.5074,0
2025-10-30,679.83,661.2418000000001,608.9956000000001,0
2025-10-31,682.06,662.172,609.442,0
